directory,scenario,policy,state,ranking_eligible,violations,invalid,violation_reasons,min_soc_kwh,max_soc_kwh,max_abs_dispatch_kw,energy_residual_kwh,export_kwh,import_kwh,load_kwh,max_loading,max_power_residual_pu,max_voltage_pu,min_voltage_pu,network_loss_kwh,peak_import_kw,solar_kwh,storage_delta_kwh,storage_loss_kwh,total_loss_kwh
exploration/batch-04/case-000,exploration family=storage seed=13 scale=0.85,tap_m2,COMPLETED_VALID,True,0,0,,40.0,40.0,0.0,-2.8466118351389014e-12,245.66036990068343,690.6669672411322,1085.2222358249996,0.8985706331742276,5.106958087401285e-11,0.9957023482066555,0.9756488568753958,6.452548015451957,77.41885533160168,646.6681865,0.0,0.0,6.452548015451957
exploration/batch-04/case-000,exploration family=storage seed=13 scale=0.85,tap_p2,COMPLETED_VALID,True,0,0,,40.0,40.0,0.0,-9.733547301493672e-12,245.76717115555363,690.4574436084965,1085.2222358249996,0.875936385888771,5.1747186233676655e-11,1.0205039185787197,1.000947885536332,6.136223127953101,77.38217132146659,646.6681865,0.0,0.0,6.136223127953101
exploration/batch-04/case-000,exploration family=storage seed=13 scale=0.85,tap_p4,COMPLETED_VALID,True,0,0,,40.0,40.0,0.0,1.0773604230962519e-11,245.81771384026518,690.3584932165297,1085.2222358249996,0.8650456579220751,5.829583803490035e-11,1.0329082258680229,1.0135917527420037,5.986730051254112,77.36485449657545,646.6681865,0.0,0.0,5.986730051254112
exploration/batch-04/case-000,exploration family=storage seed=13 scale=0.85,storage_0,COMPLETED_VALID,True,0,0,,40.0,47.60000000000002,2,1.0120571047878002e-11,237.81319659975048,683.2159652985741,1085.2222358249996,0.8672278530129947,6.209146892354131e-11,1.0079848879950777,0.9889534911864977,6.0687193738138765,75.55890600130851,646.6681865,0.0,0.7799999999999996,6.848719373813876
exploration/batch-04/case-000,exploration family=storage seed=13 scale=0.85,storage_1,COMPLETED_VALID,True,0,0,,40.0,47.60000000000002,2,1.2495560142156137e-11,237.82699787422845,683.2159652985741,1085.2222358249996,0.8672278530129947,6.209146892354131e-11,1.0079848879950777,0.9889534911864977,6.054918099333446,75.55890600130851,646.6681865,0.0,0.7799999999999996,6.8349180993334455
exploration/batch-04/case-000,exploration family=storage seed=13 scale=0.85,storage_2,COMPLETED_VALID,True,0,0,,40.0,55.200000000000045,4,7.254197242900773e-12,229.90046406520187,675.8815431620691,1085.2222358249996,0.8474061164696866,5.2141166772359736e-11,1.0079536581207424,0.9890651541898775,5.867029771860384,73.72012485337018,646.6681865,0.0,1.5599999999999992,7.427029771860383
exploration/batch-04/case-000,exploration family=storage seed=13 scale=0.85,storage_3,COMPLETED_VALID,True,0,0,,40.0,55.200000000000045,4,1.142419492339286e-11,229.9281198117286,675.8815431620691,1085.2222358249996,0.8474061164696866,5.2141166772359736e-11,1.007867624470083,0.9890651541898775,5.839374025329453,73.72012485337018,646.6681865,0.0,1.5599999999999992,7.399374025329452
exploration/batch-04/case-000,exploration family=storage seed=13 scale=0.85,storage_4,COMPLETED_VALID,True,0,0,,40.0,70.4,8,5.658140622699648e-11,214.04128454654514,661.2419856408001,1085.2222358249996,0.8079451224191082,5.826922456083465e-11,1.0079536581207424,0.9892878852002568,5.526651769198599,70.04994075166164,646.6681865,7.105427357601002e-15,3.1199999999999983,8.646651769198598
exploration/batch-04/case-000,exploration family=storage seed=13 scale=0.85,storage_5,COMPLETED_VALID,True,0,0,,40.0,70.4,8,6.300027166616928e-11,214.0968103710079,661.2419856408001,1085.2222358249996,0.8079451224191082,5.826922456083465e-11,1.007632432659664,0.9892878852002568,5.47112594472956,70.04994075166164,646.6681865,7.105427357601002e-15,3.1199999999999983,8.591125944729558
exploration/batch-04/case-000,exploration family=storage seed=13 scale=0.85,storage_6,COMPLETED_INFEASIBLE,False,19,0,storage capacity,39.99999999999999,85.59999999999997,12,4.1536551975696057e-11,198.39889466769426,646.9032809523721,1085.2222358249996,0.768743249861411,4.563333102273319e-11,1.0079536581207424,0.9895098282688563,5.270336959636698,66.38952875016425,646.6681865,-7.105427357601002e-15,4.679999999999998,9.950336959636696
exploration/batch-04/case-000,exploration family=storage seed=13 scale=0.85,storage_7,COMPLETED_INFEASIBLE,False,15,0,storage capacity,39.99999999999999,85.59999999999997,12,4.922462437662034e-11,198.22044556221852,646.64121849032,1085.2222358249996,0.768743249861411,4.563333102273319e-11,1.007445320096009,0.9895098282688563,5.18672360305273,66.38952875016425,646.6681865,-7.105427357601002e-15,4.679999999999998,9.866723603052728
exploration/batch-04/case-001,exploration family=combined seed=13 scale=0.85,baseline,COMPLETED_VALID,True,0,0,,40.0,40.0,0.0,-1.1972645097557688e-11,245.7147543094862,690.5602019622584,1085.2222358249996,0.8871076783180245,5.869413746950698e-11,1.0081019312016635,0.9883003027349101,6.291398327784613,77.40015978574255,646.6681865,0.0,0.0,6.291398327784613
exploration/batch-04/case-001,exploration family=combined seed=13 scale=0.85,tap_m2,COMPLETED_VALID,True,0,0,,40.0,40.0,0.0,-2.8466118351389014e-12,245.66036990068343,690.6669672411322,1085.2222358249996,0.8985706331742276,5.106958087401285e-11,0.9957023482066555,0.9756488568753958,6.452548015451957,77.41885533160168,646.6681865,0.0,0.0,6.452548015451957
exploration/batch-04/case-001,exploration family=combined seed=13 scale=0.85,tap_p2,COMPLETED_VALID,True,0,0,,40.0,40.0,0.0,-9.733547301493672e-12,245.76717115555363,690.4574436084965,1085.2222358249996,0.875936385888771,5.1747186233676655e-11,1.0205039185787197,1.000947885536332,6.136223127953101,77.38217132146659,646.6681865,0.0,0.0,6.136223127953101
exploration/batch-04/case-001,exploration family=combined seed=13 scale=0.85,tap_p4,COMPLETED_VALID,True,0,0,,40.0,40.0,0.0,1.0773604230962519e-11,245.81771384026518,690.3584932165297,1085.2222358249996,0.8650456579220751,5.829583803490035e-11,1.0329082258680229,1.0135917527420037,5.986730051254112,77.36485449657545,646.6681865,0.0,0.0,5.986730051254112
exploration/batch-04/case-001,exploration family=combined seed=13 scale=0.85,combined_0,COMPLETED_VALID,True,0,0,,40.0,47.60000000000002,2,2.776867624731949e-11,237.91150363766005,683.0204051752424,1085.2222358249996,0.8456718962129416,5.870108003878181e-11,1.0327939020908026,1.0142284124145682,5.774852212555005,75.52540093702788,646.6681865,0.0,0.7799999999999996,6.554852212555004
exploration/batch-04/case-001,exploration family=combined seed=13 scale=0.85,combined_1,COMPLETED_VALID,True,0,0,,40.0,47.60000000000002,2,2.9651614497083756e-11,237.9246586451444,683.0204051752424,1085.2222358249996,0.8456718962129416,5.870108003878181e-11,1.0327939020908026,1.0142284124145682,5.761697205068793,75.52540093702788,646.6681865,0.0,0.7799999999999996,6.541697205068792
exploration/batch-04/case-001,exploration family=combined seed=13 scale=0.85,combined_2,COMPLETED_VALID,True,0,0,,40.0,55.200000000000045,4,6.159561749541353e-11,229.99464172929623,675.6916381475352,1085.2222358249996,0.8263533568890112,6.079206634629701e-11,1.03276344033815,1.0143371885318435,5.582947093177805,73.68829478105583,646.6681865,0.0,1.5599999999999992,7.1429470931778045
exploration/batch-04/case-001,exploration family=combined seed=13 scale=0.85,combined_3,COMPLETED_VALID,True,0,0,,40.0,55.200000000000045,4,6.470246560752457e-11,230.02100004317785,675.6916381475352,1085.2222358249996,0.8263533568890112,6.079206634629701e-11,1.0326793732920483,1.0143371885318435,5.556588779292997,73.68829478105583,646.6681865,0.0,1.5599999999999992,7.1165887792929965
exploration/batch-04/case-001,exploration family=combined seed=13 scale=0.85,combined_4,COMPLETED_VALID,True,0,0,,40.0,70.4,8,4.318767565791859e-11,214.12879030544812,661.0619255353066,1085.2222358249996,0.7878899896668601,4.533562328589955e-11,1.03276344033815,1.0145541897490093,5.259085904815846,70.02108884490838,646.6681865,7.105427357601002e-15,3.1199999999999983,8.379085904815845
exploration/batch-04/case-001,exploration family=combined seed=13 scale=0.85,combined_5,COMPLETED_VALID,True,0,0,,40.0,70.4,8,4.773426098836353e-11,214.1817014612226,661.0619255353066,1085.2222358249996,0.7878899896668601,4.533562328589955e-11,1.0324496972561712,1.0145541897490093,5.20617474903669,70.02108884490838,646.6681865,7.105427357601002e-15,3.1199999999999983,8.326174749036689
exploration/batch-04/case-001,exploration family=combined seed=13 scale=0.85,combined_6,COMPLETED_INFEASIBLE,False,19,0,storage capacity,39.99999999999999,85.59999999999997,12,3.183941998941009e-11,198.48096937365776,646.7302324414615,1085.2222358249996,0.7496737176854832,3.5492677118438614e-11,1.03276344033815,1.0147704610238344,5.015213742772241,66.36316561809764,646.6681865,-7.105427357601002e-15,4.679999999999998,9.69521374277224
exploration/batch-04/case-001,exploration family=combined seed=13 scale=0.85,combined_7,COMPLETED_INFEASIBLE,False,15,0,storage capacity,39.99999999999999,85.59999999999997,12,3.7477576597666484e-11,198.2994727023323,646.4690745463944,1085.2222358249996,0.7496737176854832,3.5492677118438614e-11,1.0322670936266043,1.0147704610238344,4.935552519025007,66.36316561809764,646.6681865,-7.105427357601002e-15,4.679999999999998,9.615552519025005
exploration/batch-05/case-000,exploration family=storage seed=13 scale=1.0,baseline,COMPLETED_INFEASIBLE,False,6,0,branch 0-1 current loading,40.0,40.0,0.0,3.199929210495611e-11,195.3487366490384,833.010346841092,1276.7320419500008,1.045543207850872,5.933655404496739e-11,1.0072147671219163,0.9862086149428978,7.597754742020758,91.21185019320413,646.6681865,0.0,0.0,7.597754742020758
exploration/batch-05/case-000,exploration family=storage seed=13 scale=1.0,tap_m2,COMPLETED_INFEASIBLE,False,6,0,branch 0-1 current loading,40.0,40.0,0.0,1.3727685654885136e-11,195.3049998553925,833.1623292995819,1276.7320419500008,1.059103951082682,4.643984737405002e-11,0.9948042889999904,0.9735293693297857,7.793473994174889,91.23792246691802,646.6681865,0.0,0.0,7.793473994174889
exploration/batch-05/case-000,exploration family=storage seed=13 scale=1.0,tap_p2,COMPLETED_INFEASIBLE,False,4,0,branch 0-1 current loading,40.0,40.0,0.0,2.7530866475444782e-11,195.39088793633562,832.8640875796181,1276.7320419500008,1.0323293902911428,5.2286893541002265e-11,1.0196273922268853,0.9988832613513277,7.4093441932541095,91.18676886671186,646.6681865,0.0,0.0,7.4093441932541095
exploration/batch-05/case-000,exploration family=storage seed=13 scale=1.0,tap_p4,COMPLETED_INFEASIBLE,False,4,0,branch 0-1 current loading,40.0,40.0,0.0,2.3220536604640074e-11,195.43152916693546,832.7232661454427,1276.7320419500008,1.0194492031977853,4.617446264338624e-11,1.0320420887277637,1.011553485469669,7.227881528483266,91.16262851514738,646.6681865,0.0,0.0,7.227881528483266
exploration/batch-05/case-000,exploration family=storage seed=13 scale=1.0,storage_0,COMPLETED_INFEASIBLE,False,4,0,branch 0-1 current loading,40.0,47.60000000000002,2,3.06632497171222e-11,187.4333333468783,825.6414797151003,1276.7320419500008,1.025578518774492,4.884128711844679e-11,1.0070974204371674,0.9868729256068808,7.364290918190596,89.36373469047005,646.6681865,0.0,0.7799999999999996,8.144290918190595
exploration/batch-05/case-000,exploration family=storage seed=13 scale=1.0,storage_1,COMPLETED_INFEASIBLE,False,4,0,branch 0-1 current loading,40.0,47.60000000000002,2,3.214384314276231e-11,187.4480035648311,825.6414797151003,1276.7320419500008,1.025578518774492,4.884128711844679e-11,1.0070974204371674,0.9868729256068808,7.349620700236417,89.36373469047005,646.6681865,0.0,0.7799999999999996,8.129620700236417
exploration/batch-05/case-000,exploration family=storage seed=13 scale=1.0,storage_2,COMPLETED_INFEASIBLE,False,2,0,branch 0-1 current loading,40.0,55.200000000000045,4,3.924105484998108e-11,179.83255121982094,818.6083681862372,1276.7320419500008,1.00566764827622,5.944062011047464e-11,1.0070677514736166,0.9870722242191722,7.151961516376145,87.51811729310077,646.6681865,0.0,1.5599999999999992,8.711961516376144
exploration/batch-05/case-000,exploration family=storage seed=13 scale=1.0,storage_3,COMPLETED_INFEASIBLE,False,2,0,branch 0-1 current loading,40.0,55.200000000000045,4,4.1603609446383416e-11,179.53609835170155,818.282518094947,1276.7320419500008,1.00566764827622,5.944062011047464e-11,1.0069798523221563,0.9870722242191722,7.122564293203093,87.51811729310077,646.6681865,0.0,1.5599999999999992,8.682564293203091
exploration/batch-05/case-000,exploration family=storage seed=13 scale=1.0,storage_4,COMPLETED_VALID,False,0,0,,40.0,70.4,8,3.4158453843247116e-11,164.94641190326897,804.9210055948234,1276.7320419500008,0.9660130459627737,4.390074245665099e-11,1.0070677514736166,0.9872962913181771,6.790738241519481,83.83433641656191,646.6681865,7.105427357601002e-15,3.1199999999999983,9.910738241519478
exploration/batch-05/case-000,exploration family=storage seed=13 scale=1.0,storage_5,COMPLETED_VALID,False,0,0,,40.0,70.4,8,3.76010333980048e-11,163.6785816686503,803.5941521156141,1276.7320419500008,0.9660130459627737,4.390074245665099e-11,1.0067440479657497,0.9872962913181771,6.731714996925376,83.83433641656191,646.6681865,7.105427357601002e-15,3.1199999999999983,9.851714996925374
exploration/batch-05/case-000,exploration family=storage seed=13 scale=1.0,storage_6,COMPLETED_INFEASIBLE,False,19,0,storage capacity,39.99999999999999,85.59999999999997,12,4.860378766124995e-11,150.997146373055,792.2551577129765,1276.7320419500008,0.9265920233285617,5.3153490518903055e-11,1.0070677514736166,0.9875195612465298,6.514155889872099,80.16042748425943,646.6681865,-7.105427357601002e-15,4.679999999999998,11.194155889872096
exploration/batch-05/case-000,exploration family=storage seed=13 scale=1.0,storage_7,COMPLETED_INFEASIBLE,False,15,0,storage capacity,39.99999999999999,85.59999999999997,12,5.2594373300962616e-11,147.7758032654047,788.9449331992087,1276.7320419500008,0.9265920233285617,5.3153490518903055e-11,1.0065399750833448,0.9875195612465298,6.425274483750629,80.16042748425943,646.6681865,-7.105427357601002e-15,4.679999999999998,11.105274483750627
exploration/batch-05/case-001,exploration family=combined seed=13 scale=1.0,baseline,COMPLETED_INFEASIBLE,False,6,0,branch 0-1 current loading,40.0,40.0,0.0,3.199929210495611e-11,195.3487366490384,833.010346841092,1276.7320419500008,1.045543207850872,5.933655404496739e-11,1.0072147671219163,0.9862086149428978,7.597754742020758,91.21185019320413,646.6681865,0.0,0.0,7.597754742020758
exploration/batch-05/case-001,exploration family=combined seed=13 scale=1.0,tap_m2,COMPLETED_INFEASIBLE,False,6,0,branch 0-1 current loading,40.0,40.0,0.0,1.3727685654885136e-11,195.3049998553925,833.1623292995819,1276.7320419500008,1.059103951082682,4.643984737405002e-11,0.9948042889999904,0.9735293693297857,7.793473994174889,91.23792246691802,646.6681865,0.0,0.0,7.793473994174889
exploration/batch-05/case-001,exploration family=combined seed=13 scale=1.0,tap_p2,COMPLETED_INFEASIBLE,False,4,0,branch 0-1 current loading,40.0,40.0,0.0,2.7530866475444782e-11,195.39088793633562,832.8640875796181,1276.7320419500008,1.0323293902911428,5.2286893541002265e-11,1.0196273922268853,0.9988832613513277,7.4093441932541095,91.18676886671186,646.6681865,0.0,0.0,7.4093441932541095
exploration/batch-05/case-001,exploration family=combined seed=13 scale=1.0,tap_p4,COMPLETED_INFEASIBLE,False,4,0,branch 0-1 current loading,40.0,40.0,0.0,2.3220536604640074e-11,195.43152916693546,832.7232661454427,1276.7320419500008,1.0194492031977853,4.617446264338624e-11,1.0320420887277637,1.011553485469669,7.227881528483266,91.16262851514738,646.6681865,0.0,0.0,7.227881528483266
exploration/batch-05/case-001,exploration family=combined seed=13 scale=1.0,combined_0,COMPLETED_VALID,False,0,0,,40.0,47.60000000000002,2,3.1072699968603956e-11,187.5121206522041,825.3618037435211,1276.7320419500008,0.999996808449277,5.4899863176113574e-11,1.0319274824729214,1.012200888236597,7.005827641285173,89.31666594618494,646.6681865,0.0,0.7799999999999996,7.785827641285173
exploration/batch-05/case-001,exploration family=combined seed=13 scale=1.0,combined_1,COMPLETED_VALID,False,0,0,,40.0,47.60000000000002,2,3.1994629168252686e-11,187.5261001959909,825.3618037435211,1276.7320419500008,0.999996808449277,5.4899863176113574e-11,1.0319274824729214,1.012200888236597,6.991848097497306,89.31666594618494,646.6681865,0.0,0.7799999999999996,7.771848097497306
exploration/batch-05/case-001,exploration family=combined seed=13 scale=1.0,combined_2,COMPLETED_VALID,False,0,0,,40.0,55.200000000000045,4,2.87321277880892e-11,179.90710991207206,818.3348430080387,1276.7320419500008,0.980595440179699,4.623927207477276e-11,1.0318985421978555,1.0123950339251646,6.803877645937154,87.47307373677957,646.6681865,0.0,1.5599999999999992,8.363877645937153
exploration/batch-05/case-001,exploration family=combined seed=13 scale=1.0,combined_3,COMPLETED_VALID,False,0,0,,40.0,55.200000000000045,4,3.0329072586710026e-11,179.61002193927965,818.0097444118571,1276.7320419500008,0.980595440179699,4.623927207477276e-11,1.0318126702105392,1.0123950339251646,6.775867022546294,87.47307373677957,646.6681865,0.0,1.5599999999999992,8.335867022546292
exploration/batch-05/case-001,exploration family=combined seed=13 scale=1.0,combined_4,COMPLETED_VALID,False,0,0,,40.0,70.4,8,4.1870507061503304e-11,165.0155688833558,804.6597438102945,1276.7320419500008,0.9419513623388659,5.2595705008986135e-11,1.0318985421978555,1.0126132715752618,6.4603194768959264,83.79296397660106,646.6681865,7.105427357601002e-15,3.1199999999999983,9.580319476895925
exploration/batch-05/case-001,exploration family=combined seed=13 scale=1.0,combined_5,COMPLETED_VALID,False,0,0,,40.0,70.4,8,4.4283687827828544e-11,163.74574516847176,803.3336912804176,1276.7320419500008,0.9419513623388659,5.2595705008986135e-11,1.0315824242637135,1.0126132715752618,6.4040906619006215,83.79296397660106,646.6681865,7.105427357601002e-15,3.1199999999999983,9.524090661900619
exploration/batch-05/case-001,exploration family=combined seed=13 scale=1.0,combined_6,COMPLETED_INFEASIBLE,False,19,0,storage capacity,39.99999999999999,85.59999999999997,12,4.490896543529743e-11,151.06193389356295,792.0030622108392,1276.7320419500008,0.9035293519773533,5.294386212717411e-11,1.0318985421978555,1.012830771162219,6.197272867230551,80.12222700848285,646.6681865,-7.105427357601002e-15,4.679999999999998,10.877272867230548
exploration/batch-05/case-001,exploration family=combined seed=13 scale=1.0,combined_7,COMPLETED_INFEASIBLE,False,15,0,storage capacity,39.99999999999999,85.59999999999997,12,4.7774229017250036e-11,147.83835094649984,788.6948218033023,1276.7320419500008,0.9035293519773533,5.294386212717411e-11,1.031383258777659,1.012830771162219,6.1126154067538225,80.12222700848285,646.6681865,-7.105427357601002e-15,4.679999999999998,10.792615406753821
confirmation/batch-00/case-000,confirmation seed=41 scale=0.7,baseline,COMPLETED_VALID,True,0,0,,40.0,40.0,0.0,3.2871483313101635e-11,315.852573084343,547.066690777308,893.7124283,0.7292482460211663,4.765797784337894e-11,1.0106358999966873,0.9903837339265322,5.701159392932125,63.63511285210405,668.19947,0.0,0.0,5.701159392932125
confirmation/batch-00/case-000,confirmation seed=41 scale=0.7,tap_m2,COMPLETED_VALID,True,0,0,,40.0,40.0,0.0,5.055422747091143e-11,315.77793771794273,547.1369150991427,893.7124283,0.7386365550744635,3.865077259199315e-11,0.9982670963281531,0.9777597558161351,5.8460190811494295,63.64769748102841,668.19947,0.0,0.0,5.8460190811494295
confirmation/batch-00/case-000,confirmation seed=41 scale=0.7,tap_p2,COMPLETED_VALID,True,0,0,,40.0,40.0,0.0,2.453592884421596e-11,315.92451913468506,546.9990930112305,893.7124283,0.7200975242300236,4.9963458387712e-11,1.0230078233128925,1.003004568061877,5.561615576520828,63.6230018648305,668.19947,0.0,0.0,5.561615576520828
confirmation/batch-00/case-000,confirmation seed=41 scale=0.7,tap_p4,COMPLETED_VALID,True,0,0,,40.0,40.0,0.0,2.2210677741441032e-11,315.99390290274044,546.9339919271691,893.7124283,0.7111754130042102,4.425186027915183e-11,1.0353827576766912,1.0156223773248254,5.427130724406497,63.611340920077616,668.19947,0.0,0.0,5.427130724406497
confirmation/batch-00/case-000,confirmation seed=41 scale=0.7,combined_loss,COMPLETED_VALID,True,0,0,,40.0,47.60000000000002,2,7.681633107381458e-12,308.12620316599737,539.6188977293162,893.7124283,0.6918803121828341,4.38242280305336e-11,1.035269263810824,1.016164088040243,5.19973626331116,61.77832469591328,668.19947,0.0,0.7799999999999996,5.9797362633111595
confirmation/batch-00/case-000,confirmation seed=41 scale=0.7,combined_peak,COMPLETED_VALID,True,0,0,,40.0,70.4,8,-1.538325022920617e-12,284.4254415799971,517.7289199663913,893.7124283,0.6343764441188957,4.425186027915183e-11,1.0349275658824475,1.0164880308547004,4.670520086395814,56.29318981067172,668.19947,7.105427357601002e-15,3.1199999999999983,7.790520086395812
confirmation/batch-00/case-000,confirmation seed=41 scale=0.7,storage_loss,COMPLETED_VALID,True,0,0,,40.0,47.60000000000002,2,1.9865664668827776e-11,307.9913959772165,539.7466709613524,893.7124283,0.7094532144228061,4.634133986313663e-11,1.0105197478710248,0.9909394229991882,5.462316684115993,61.80064125572826,668.19947,0.0,0.7799999999999996,6.242316684115992
confirmation/batch-00/case-000,confirmation seed=41 scale=0.7,storage_peak,COMPLETED_VALID,True,0,0,,40.0,70.4,8,6.409983654975804e-12,284.3054443949959,517.8448105901311,893.7124283,0.6504677990989305,4.5009725382382e-11,1.0101699851293582,0.9912718357688993,4.906407895128792,56.3118731840967,668.19947,7.105427357601002e-15,3.1199999999999983,8.026407895128791
confirmation/batch-00/case-001,confirmation seed=41 scale=0.85,baseline,COMPLETED_VALID,True,0,0,,40.0,40.0,0.0,3.398969994350409e-11,260.3265491490892,683.9154877132567,1085.2222358249996,0.8871076783180245,5.869413746950698e-11,1.0097529771541458,0.9883003027349101,6.566172739133779,77.40015978574255,668.19947,0.0,0.0,6.566172739133779
confirmation/batch-00/case-001,confirmation seed=41 scale=0.85,tap_m2,COMPLETED_VALID,True,0,0,,40.0,40.0,0.0,3.2229330315658444e-11,260.2650613967386,684.0219384119173,1085.2222358249996,0.8985706331742276,5.141823325323781e-11,0.9973734354966814,0.9756488568753958,6.734111190146963,77.41885533160168,668.19947,0.0,0.0,6.734111190146963
confirmation/batch-00/case-001,confirmation seed=41 scale=0.85,tap_p2,COMPLETED_VALID,True,0,0,,40.0,40.0,0.0,2.913580487984291e-11,260.3858172552234,683.8130320878599,1085.2222358249996,0.875936385888771,5.1747186233676655e-11,1.0221353883922386,1.000947885536332,6.404449007607777,77.38217132146659,668.19947,0.0,0.0,6.404449007607777
confirmation/batch-00/case-001,confirmation seed=41 scale=0.85,tap_p4,COMPLETED_VALID,True,0,0,,40.0,40.0,0.0,3.983835483722942e-11,260.4429708000482,683.7143731634026,1085.2222358249996,0.8650456579220751,5.829583803490035e-11,1.0345205690754868,1.0135917527420037,6.2486365383148925,77.36485449657545,668.19947,0.0,0.0,6.2486365383148925
confirmation/batch-00/case-001,confirmation seed=41 scale=0.85,combined_loss,COMPLETED_VALID,True,0,0,,40.0,47.60000000000002,2,4.320876989538647e-11,252.56301838623097,676.3761372781111,1085.2222358249996,0.8456718962129416,5.870108003878181e-11,1.034406797160451,1.0142284124145682,6.010353066837262,75.52540093702788,668.19947,0.0,0.7799999999999996,6.790353066837262
confirmation/batch-00/case-001,confirmation seed=41 scale=0.85,combined_peak,COMPLETED_VALID,True,0,0,,40.0,70.4,8,4.0755843144779647e-11,228.82203255930165,654.4172171075726,1085.2222358249996,0.7878899896668601,4.533562328589955e-11,1.0340642592809417,1.0145541897490093,5.452418723230551,70.02108884490838,668.19947,7.105427357601002e-15,3.1199999999999983,8.572418723230548
confirmation/batch-00/case-001,confirmation seed=41 scale=0.85,storage_loss,COMPLETED_VALID,True,0,0,,40.0,47.60000000000002,2,5.0637494197758315e-11,252.45252858056904,676.5710954566986,1085.2222358249996,0.8672278530129947,6.209146892354131e-11,1.0096365265384777,0.9889534911864977,6.315801051079274,75.55890600130851,668.19947,0.0,0.7799999999999996,7.095801051079273
confirmation/batch-00/case-001,confirmation seed=41 scale=0.85,storage_peak,COMPLETED_VALID,True,0,0,,40.0,70.4,8,7.116973677057103e-11,228.72438612157603,654.5966523411338,1085.2222358249996,0.8079451224191082,5.826922456083465e-11,1.0092858617885594,0.9892878852002568,5.729500394486988,70.04994075166164,668.19947,7.105427357601002e-15,3.1199999999999983,8.849500394486986
confirmation/batch-01/case-000,confirmation seed=41 scale=1.0,baseline,COMPLETED_INFEASIBLE,False,6,0,branch 0-1 current loading,40.0,40.0,0.0,4.268407849394862e-11,211.42742614711253,827.7940859799983,1276.7320419500008,1.045543207850872,5.933655404496739e-11,1.0088685982567096,0.9862086149428978,7.834087882842203,91.21185019320413,668.19947,0.0,0.0,7.834087882842203
confirmation/batch-01/case-000,confirmation seed=41 scale=1.0,tap_m2,COMPLETED_INFEASIBLE,False,6,0,branch 0-1 current loading,40.0,40.0,0.0,3.632294465205632e-11,211.3771676609592,827.9453838125953,1276.7320419500008,1.059103951082682,4.643984737405002e-11,0.9964782647079279,0.9735293693297857,8.035644201598927,91.23792246691802,668.19947,0.0,0.0,8.035644201598927
confirmation/batch-01/case-000,confirmation seed=41 scale=1.0,tap_p2,COMPLETED_INFEASIBLE,False,4,0,branch 0-1 current loading,40.0,40.0,0.0,3.211209076425803e-11,211.47586697129282,827.6484856175392,1276.7320419500008,1.0323293902911428,5.2286893541002265e-11,1.021261548805915,0.9988832613513277,7.640046696213578,91.18676886671186,668.19947,0.0,0.0,7.640046696213578
confirmation/batch-01/case-000,confirmation seed=41 scale=1.0,tap_p4,COMPLETED_INFEASIBLE,False,4,0,branch 0-1 current loading,40.0,40.0,0.0,1.7534418361719872e-11,211.52257638408196,827.508298634641,1276.7320419500008,1.0194492031977853,4.796346176075477e-11,1.0336570248281904,1.011553485469669,7.453150300540729,91.16262851514738,668.19947,0.0,0.0,7.453150300540729
confirmation/batch-01/case-000,confirmation seed=41 scale=1.0,combined_loss,COMPLETED_VALID,False,0,0,,40.0,47.60000000000002,2,2.2894353080005203e-11,203.63031104219678,820.1466871389345,1276.7320419500008,0.999996808449277,5.4899863176113574e-11,1.033542973354881,1.012200888236597,7.203804146713808,89.31666594618494,668.19947,0.0,0.7799999999999996,7.9838041467138074
confirmation/batch-01/case-000,confirmation seed=41 scale=1.0,combined_peak,COMPLETED_VALID,False,0,0,,40.0,70.4,8,2.596500792151346e-11,179.84888331918756,798.1181304372825,1276.7320419500008,0.9419513623388659,5.293585977338933e-11,1.0331995909510507,1.0126132715752618,6.616675168068082,83.79296397660106,668.19947,7.105427357601002e-15,3.1199999999999983,9.73667516806808
confirmation/batch-01/case-000,confirmation seed=41 scale=1.0,storage_loss,COMPLETED_INFEASIBLE,False,4,0,branch 0-1 current loading,40.0,47.60000000000002,2,3.63351571053272e-11,203.54049585263422,820.4250618768463,1276.7320419500008,1.025578518774492,4.884128711844679e-11,1.008751847451623,0.9868729256068808,7.571994074174899,89.36373469047005,668.19947,0.0,0.7799999999999996,8.351994074174899
confirmation/batch-01/case-000,confirmation seed=41 scale=1.0,storage_peak,COMPLETED_VALID,False,0,0,,40.0,70.4,8,2.7328361795753153e-11,179.7699228609411,798.3772667149107,1276.7320419500008,0.9660130459627737,4.390074245665099e-11,1.0084002755399697,0.9872962913181771,6.954771903941333,83.83433641656191,668.19947,7.105427357601002e-15,3.1199999999999983,10.074771903941333
confirmation/batch-01/case-001,confirmation seed=43 scale=0.7,baseline,COMPLETED_VALID,True,0,0,,40.0,40.0,0.0,3.537525827823629e-11,307.0421798102716,544.5312036942538,893.7124283,0.7292482460211663,4.273580274108903e-11,1.0106590928154073,0.9903837339265322,5.61421668394676,63.63511285210405,661.8376211,0.0,0.0,5.61421668394676
confirmation/batch-01/case-001,confirmation seed=43 scale=0.7,tap_m2,COMPLETED_VALID,True,0,0,,40.0,40.0,0.0,4.141931242429564e-11,306.969594265849,544.6012934886301,893.7124283,0.7386365550744635,4.838832649386629e-11,0.99829056726145,0.9777597558161351,5.756892022739484,63.64769748102841,661.8376211,0.0,0.0,5.756892022739484
